new_cases,cases,new_deaths,deaths,recovered,new_recovered,address_code,address,region,province,healthregion,pop,date,casespc,new_casespc,deathspc,recoveredpc
0,0,0,0,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-01-25,,,,
0,0,0,0,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-01-26,,,,
0,0,0,0,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-01-27,,,,
0,0,0,0,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-01-28,,,,
0,0,0,0,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-01-29,,,,
0,0,0,0,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-01-30,,,,
0,0,0,0,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-01-31,,,,
0,0,0,0,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-02-01,,,,
0,0,0,0,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-02-02,,,,
0,0,0,0,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-02-03,,,,
0,0,0,0,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-02-04,,,,
0,0,0,0,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-02-05,,,,
0,0,0,0,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-02-06,,,,
0,0,0,0,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-02-07,,,,
0,0,0,0,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-02-08,,,,
0,0,0,0,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-02-09,,,,
0,0,0,0,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-02-10,,,,
0,0,0,0,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-02-11,,,,
0,0,0,0,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-02-12,,,,
0,0,0,0,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-02-13,,,,
0,0,0,0,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-02-14,,,,
0,0,0,0,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-02-15,,,,
0,0,0,0,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-02-16,,,,
0,0,0,0,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-02-17,,,,
0,0,0,0,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-02-18,,,,
0,0,0,0,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-02-19,,,,
0,0,0,0,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-02-20,,,,
0,0,0,0,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-02-21,,,,
0,0,0,0,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-02-22,,,,
0,0,0,0,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-02-23,,,,
0,0,0,0,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-02-24,,,,
0,0,0,0,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-02-25,,,,
0,0,0,0,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-02-26,,,,
0,0,0,0,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-02-27,,,,
0,0,0,0,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-02-28,,,,
0,0,0,0,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-02-29,,,,
0,0,0,0,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-03-01,,,,
0,0,0,0,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-03-02,,,,
0,0,0,0,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-03-03,,,,
0,0,0,0,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-03-04,,,,
0,0,0,0,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-03-05,,,,
0,0,0,0,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-03-06,,,,
0,0,0,0,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-03-07,,,,
0,0,0,0,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-03-08,,,,
0,0,0,0,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-03-09,,,,
0,0,0,0,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-03-10,,,,
0,0,0,0,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-03-11,,,,
0,0,0,0,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-03-12,,,,
0,0,0,0,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-03-13,,,,
0,0,0,0,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-03-14,,,,
0,0,0,0,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-03-15,,,,
0,0,0,0,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-03-16,,,,
0,0,0,0,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-03-17,,,,
0,0,0,0,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-03-18,,,,
0,0,0,0,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-03-19,,,,
0,0,0,0,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-03-20,,,,
0,0,0,0,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-03-21,,,,
0,0,0,0,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-03-22,,,,
3,3,0,0,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-03-23,,,,
2,5,0,0,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-03-24,,,,
0,5,0,0,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-03-25,,,,
6,11,0,0,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-03-26,,,,
7,18,0,0,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-03-27,,,,
6,24,1,1,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-03-28,,,,
3,27,0,1,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-03-29,,,,
1,28,0,1,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-03-30,,,,
6,34,0,1,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-03-31,,,,
7,41,0,1,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-04-01,,,,
6,47,0,1,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-04-02,,,,
11,58,0,1,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-04-03,,,,
18,76,1,2,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-04-04,,,,
7,83,0,2,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-04-05,,,,
18,101,0,2,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-04-06,,,,
7,108,0,2,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-04-07,,,,
3,111,0,2,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-04-08,,,,
8,119,0,2,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-04-09,,,,
11,130,0,2,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-04-10,,,,
4,134,0,2,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-04-11,,,,
3,137,0,2,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-04-12,,,,
1,138,0,2,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-04-13,,,,
0,138,0,2,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-04-14,,,,
1,139,0,2,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-04-15,,,,
1,140,0,2,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-04-16,,,,
3,143,0,2,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-04-17,,,,
0,143,0,2,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-04-18,,,,
2,145,0,2,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-04-19,,,,
2,147,0,2,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-04-20,,,,
1,148,0,2,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-04-21,,,,
0,148,1,3,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-04-22,,,,
1,149,0,3,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-04-23,,,,
0,149,0,3,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-04-24,,,,
0,149,0,3,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-04-25,,,,
0,149,0,3,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-04-26,,,,
0,149,0,3,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-04-27,,,,
0,149,0,3,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-04-28,,,,
0,149,0,3,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-04-29,,,,
0,149,0,3,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-04-30,,,,
0,149,0,3,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-05-01,,,,
0,149,0,3,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-05-02,,,,
0,149,0,3,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-05-03,,,,
0,149,0,3,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-05-04,,,,
0,149,0,3,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-05-05,,,,
1,150,0,3,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-05-06,,,,
2,152,0,3,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-05-07,,,,
1,153,0,3,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-05-08,,,,
0,153,0,3,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-05-09,,,,
3,156,0,3,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-05-10,,,,
0,156,0,3,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-05-11,,,,
0,156,0,3,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-05-12,,,,
1,157,0,3,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-05-13,,,,
1,158,0,3,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-05-14,,,,
1,159,0,3,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-05-15,,,,
2,161,0,3,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-05-16,,,,
1,162,0,3,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-05-17,,,,
0,162,0,3,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-05-18,,,,
0,162,0,3,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-05-19,,,,
0,162,0,3,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-05-20,,,,
0,162,0,3,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-05-21,,,,
0,162,0,3,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-05-22,,,,
2,164,0,3,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-05-23,,,,
1,165,0,3,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-05-24,,,,
0,165,0,3,0,0,"Abitibi-T̩miscamingue, Quebec","Abitibi-T̩miscamingue, Quebec",Abitibi-T̩miscamingue,Quebec,"Abitibi-T̩miscamingue, Quebec",,2020-05-25,,,,
